#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-06-13T09:11:16.000000Z,4.0,38.7128,20.6092,10.5,42.38,38.71,20.51,10.0,3.74,38.69,20.45,10.0,3.81
2014-06-13T00:34:52.000000Z,4.9,35.4583,27.01,75.1,81.77,35.55,26.96,10.0,4.39,35.46,27.01,10.0,4.2
2014-06-12T22:42:46.000000Z,2.9,40.0858,22.3135,20.1,43.73,40.08,22.27,10.0,2.47,40.13,22.29,10.0,2.61
2014-06-12T19:42:28.000000Z,2.8,39.3237,24.0668,26.3,46.24,39.35,23.83,10.0,2.47,39.39,23.71,5.0,2.55
2014-06-11T05:53:51.000000Z,2.8,38.631,22.3575,17.8,38.75,38.62,22.35,10.0,3.05,38.59,22.34,5.0,2.83
2014-06-10T22:51:52.000000Z,2.7,38.3267,22.0663,7.4,67.39,40.43,23.57,10.0,4.89,38.3,22.12,5.0,3.17
2014-06-10T16:15:40.000000Z,2.7,40.0642,24.3512,29.7,53.31,40.12,24.32,10.0,2.4,40.72,24.41,10.0,2.5
2014-06-10T03:56:46.000000Z,2.6,38.3235,22.0562,11.5,32.72,38.32,22.03,5.0,2.88,38.35,22.04,5.0,2.64
2014-06-10T02:14:30.000000Z,2.9,38.3323,22.059,13.0,30.03,38.33,22.1,5.0,3.27,38.32,22.04,5.0,3.01
2014-06-09T22:02:57.000000Z,3.6,39.1675,23.7477,23.7,39.19,39.14,23.7,5.0,3.71,39.16,23.74,5.0,3.52
2014-06-09T10:29:34.000000Z,3.9,40.0575,24.3895,28.2,37.21,40.03,24.39,10.0,3.7,40.13,24.39,10.0,3.57
2014-06-09T02:14:18.000000Z,2.3,38.3223,22.0585,12.1,35.69,38.36,22.01,5.0,2.6,38.36,22.1,5.0,2.51
2014-06-08T23:43:31.000000Z,2.9,38.3232,22.0672,10.8,41.9,38.41,21.32,10.0,3.35,38.29,22.1,5.0,2.96
2014-06-08T21:07:26.000000Z,3.5,38.8402,27.1608,38.1,75.39,38.94,26.77,10.0,2.86,38.94,26.77,10.0,2.94
2014-06-08T15:10:50.000000Z,4.1,38.331,22.0468,14.8,34.84,38.31,22.16,5.0,4.32,38.3,22.07,5.0,3.96
2014-06-08T10:29:12.000000Z,3.2,39.4557,20.3523,6.9,46.02,39.52,20.33,5.0,2.89,39.54,20.24,5.0,3.02
