#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2015-04-13T04:17:41.040000Z,3.32,34.0,-118.36,11.96,20.29,34.01,-118.36,7.01,3.43,34.01,-118.35,7.81,3.36
2015-05-26T22:00:26.260000Z,1.74,32.78,-115.45,14.36,11.86,32.78,-115.46,15.71,2.12,32.78,-115.46,18.01,2.18
2015-04-19T04:35:45.650000Z,3.15,34.02,-116.44,0.85,19.25,34.02,-116.43,5.03,2.97,34.01,-116.43,5.15,3.08
2015-01-10T16:05:26.760000Z,2.38,33.18,-116.02,7.11,14.05,33.16,-116.02,6.78,2.53,33.17,-115.99,10.0,2.55
2015-04-16T05:32:27.130000Z,2.53,33.16,-115.65,1.01,16.35,33.18,-115.63,18.49,2.73,33.17,-115.63,11.21,2.62
2014-12-31T21:27:21.050000Z,2.41,32.46,-115.62,6.46,26.05,32.41,-115.6,10.0,2.49,32.49,-115.59,14.06,2.48
2014-12-13T20:19:01.680000Z,1.99,33.49,-116.45,8.25,15.17,33.49,-116.46,5.0,2.54,33.48,-116.46,6.14,2.54
2015-05-30T05:23:56.760000Z,3.7,33.88,-116.15,7.75,20.59,33.88,-116.15,5.58,3.66,33.87,-116.14,5.0,3.8
2015-04-29T06:08:25.680000Z,2.91,37.53,-118.68,8.17,29.19,37.59,-118.66,10.0,2.87,37.67,-118.65,10.0,3.01
2014-12-19T07:28:26.180000Z,2.14,34.65,-116.65,4.11,12.92,34.65,-116.66,5.24,2.56,34.65,-116.66,5.0,2.44
2015-04-23T01:03:04.130000Z,2.33,36.18,-117.89,0.69,12.1,36.18,-117.89,10.0,2.3,36.18,-117.89,5.0,2.39
2015-05-06T16:11:01.480000Z,3.07,33.81,-117.63,6.9,19.65,33.81,-117.63,9.54,3.11,33.81,-117.63,5.0,3.2
2014-12-20T23:56:00.160000Z,2.77,34.3,-116.92,1.1,13.24,34.31,-116.92,5.0,3.16,34.29,-116.92,5.0,2.93
2015-01-30T05:32:56.630000Z,2.45,35.72,-118.07,2.05,13.92,35.72,-118.07,5.48,2.42,35.72,-118.07,5.0,2.49
2015-05-09T19:51:47.540000Z,2.28,34.02,-116.44,3.27,16.3,34.03,-116.43,5.0,2.42,34.02,-116.43,5.0,2.33
2015-04-19T21:28:27.710000Z,3.19,35.57,-120.86,5.13,22.18,35.43,-120.61,5.0,2.65,35.59,-120.75,10.0,3.43
2015-03-04T16:46:25.310000Z,2.97,31.67,-115.91,13.93,28.69,31.66,-115.91,10.0,2.69,31.66,-115.91,10.0,2.89
2015-01-14T12:03:04.700000Z,2.49,35.48,-118.79,7.24,23.39,35.48,-118.77,5.0,2.8,35.46,-118.77,5.0,2.63
2015-01-10T23:29:02.790000Z,2.96,33.48,-116.44,14.89,13.41,33.47,-116.42,6.34,3.28,33.46,-116.45,5.0,3.21
2015-01-03T13:47:30.080000Z,1.89,33.53,-116.35,13.97,1.7,33.52,-116.35,6.59,2.36,33.52,-116.35,6.59,2.57
2015-05-09T06:38:57.370000Z,2.08,36.04,-117.61,2.76,20.9,36.05,-117.61,5.0,2.02,36.05,-117.62,5.0,2.21
2015-01-02T02:09:46.870000Z,2.38,33.25,-116.06,7.99,13.89,33.26,-116.07,10.0,2.65,33.24,-116.06,10.0,2.6
2015-02-04T01:40:28.980000Z,1.91,36.44,-117.9,11.88,17.69,36.44,-117.9,8.93,1.99,36.44,-117.9,9.15,2.25
2015-03-30T09:21:56.690000Z,4.04,34.79,-116.26,3.77,27.09,34.8,-116.27,10.0,3.97,34.81,-116.28,5.0,3.97
2015-05-24T13:31:23.710000Z,2.45,34.79,-116.26,5.42,14.93,34.79,-116.26,7.37,2.35,34.79,-116.26,5.0,2.53
2015-02-14T21:55:50.660000Z,3.54,31.53,-115.66,11.12,41.94,31.48,-115.69,10.0,3.28,31.48,-115.69,10.0,3.45
2015-04-23T15:10:05.280000Z,2.11,36.02,-117.73,2.78,14.68,36.09,-117.71,5.0,2.8,36.02,-117.74,5.0,2.33
2015-04-01T06:06:14.900000Z,2.38,35.77,-117.65,7.35,12.46,35.78,-117.64,13.78,2.4,35.79,-117.66,5.0,2.43
2015-03-17T03:20:20.350000Z,2.98,33.23,-115.97,6.04,12.51,33.23,-115.99,7.61,3.06,33.23,-115.99,7.61,3.14
2015-04-25T15:13:23.530000Z,2.71,33.09,-116.06,10.05,16.81,33.09,-116.08,5.0,3.24,33.08,-116.05,5.29,2.79
2015-03-20T13:16:12.680000Z,1.99,34.22,-117.46,11.58,11.75,34.23,-117.52,5.0,2.07,34.23,-117.52,5.0,2.07
2015-05-08T13:14:08.780000Z,2.36,33.93,-116.04,4.95,11.36,33.94,-116.04,5.0,2.0,33.94,-116.04,5.0,2.24
2015-01-25T08:34:20.010000Z,1.93,35.78,-117.78,9.14,15.34,35.78,-117.77,6.94,2.14,35.79,-117.78,5.0,2.11
2015-03-04T17:11:45.760000Z,2.05,35.73,-118.06,2.64,11.55,35.73,-118.06,8.7,2.59,35.74,-118.06,5.0,2.38
2015-01-28T01:08:49.930000Z,2.06,34.34,-119.67,9.51,14.88,34.34,-119.63,10.6,2.08,34.34,-119.64,10.0,2.31
2015-01-29T07:15:30.740000Z,2.27,35.49,-118.3,8.01,16.1,35.49,-118.29,6.96,2.5,35.5,-118.3,5.0,2.41
2015-05-27T01:47:49.990000Z,3.59,31.3,-115.55,5.0,37.16,31.31,-115.51,10.0,3.19,31.31,-115.51,10.0,3.19
2015-02-22T16:12:30.750000Z,2.32,32.78,-115.54,14.98,31.31,32.77,-115.55,12.47,2.55,32.77,-115.55,12.47,2.55
2015-01-27T14:20:11.900000Z,2.33,36.04,-117.59,2.07,13.32,36.03,-117.59,5.0,2.41,36.03,-117.58,5.0,2.43
2015-04-11T04:22:01.950000Z,2.77,33.96,-116.82,17.95,20.89,33.95,-116.83,13.81,2.91,33.95,-116.83,10.24,3.0
2015-01-04T14:52:55.720000Z,1.91,34.61,-118.64,10.09,16.7,34.59,-118.64,10.63,2.37,34.63,-118.63,9.56,2.05
2015-04-12T09:24:21.060000Z,2.35,34.68,-116.3,3.73,14.49,34.68,-116.29,10.0,2.25,34.68,-116.29,10.0,2.28
2015-04-26T18:40:47.530000Z,1.74,33.59,-116.82,9.55,11.76,33.58,-116.83,19.35,2.28,33.59,-116.82,7.72,2.04
2015-02-26T01:18:37.470000Z,3.67,33.94,-116.03,3.99,11.71,33.95,-116.03,7.2,3.53,33.93,-116.03,5.0,3.81
2015-01-25T18:10:17.830000Z,3.2,32.97,-116.42,8.67,14.34,32.98,-116.41,12.28,2.96,32.96,-116.42,5.0,3.31
2015-04-20T14:13:37.600000Z,2.13,34.01,-116.44,1.3,10.71,34.01,-116.43,5.0,2.19,34.02,-116.43,5.0,2.22
2015-03-08T11:14:07.920000Z,1.95,36.06,-117.6,1.1,14.21,36.06,-117.59,5.0,2.24,36.07,-117.58,5.0,2.27
2015-05-16T02:17:19.470000Z,1.86,33.59,-116.82,9.41,8.24,33.59,-116.82,22.53,2.38,33.59,-116.82,9.43,2.18
2014-12-06T14:57:03.240000Z,1.86,36.29,-118.35,1.75,20.66,36.33,-118.59,10.0,2.45,36.31,-118.2,10.0,2.02
2015-01-06T04:14:48.480000Z,1.76,35.34,-118.57,7.46,20.48,35.34,-118.57,11.21,2.22,35.34,-118.57,11.21,2.22
2015-05-11T20:16:19.470000Z,2.37,33.05,-116.04,11.49,11.28,33.06,-116.03,14.26,2.68,33.05,-116.04,5.95,2.59
2015-04-26T23:12:47.210000Z,1.67,34.01,-117.58,4.38,8.71,34.02,-117.58,19.85,2.13,34.01,-117.58,9.07,2.12
