#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2013-11-28T17:04:21.600000Z,3.7,45.56,26.4,126.7,30.4,45.09,26.74,360.84,2.68,45.57,26.44,102.57,2.86
2013-12-05T01:24:52.000000Z,3.4,45.65,26.47,120.3,49.0,45.83,26.17,204.47,2.51,45.83,26.17,204.47,2.51
2013-12-09T17:55:45.299999Z,3.4,45.69,26.48,94.2,28.700001,45.74,26.5,71.04,2.43,45.66,26.48,68.86,2.76
2013-12-27T07:58:32.200000Z,3.5,45.74,26.65,93.0,27.8,45.74,26.69,70.93,2.57,45.72,26.68,68.35,2.99
2014-01-12T18:26:02.100000Z,4.1,45.53,26.42,143.0,30.9,45.55,26.43,127.43,3.75,45.52,26.41,131.35,4.1
2014-01-23T06:15:03.600000Z,4.4,45.47,26.26,143.0,26.4,45.53,26.24,123.78,4.25,45.48,26.27,127.94,4.89
2014-01-24T13:11:39.799999Z,3.4,45.59,26.53,92.6,36.200001,45.61,26.56,76.71,2.75,45.61,26.55,77.78,2.83
2014-01-28T22:16:26.000000Z,3.2,45.63,26.42,99.9,57.0,45.82,26.62,5.0,2.44,45.82,26.62,5.0,2.44
2014-02-03T00:26:30.600000Z,4.0,45.67,26.49,145.2,26.4,45.75,26.43,129.82,2.68,45.67,26.49,138.28,3.79
2014-02-24T00:22:54.200000Z,4.1,45.8,26.66,103.8,21.8,45.85,26.68,122.39,3.38,45.79,26.69,97.72,4.26
2014-03-26T19:46:28.600000Z,4.2,45.68,26.55,140.7,25.4,45.75,26.46,123.11,3.51,45.69,26.56,131.55,4.1
2014-03-29T01:55:16.100000Z,4.0,45.35,26.24,155.2,26.9,45.39,26.18,123.31,3.23,45.34,26.22,138.74,3.77
2014-03-29T19:18:05.000000Z,4.7,45.63,26.47,138.1,25.0,45.61,26.4,166.16,4.37,45.62,26.47,129.59,5.02
2014-03-31T15:48:46.200000Z,3.6,45.6,26.45,150.6,33.8,45.61,26.49,124.47,2.46,45.61,26.48,125.58,2.66
