#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-07-16T19:43:56.883000Z, 3.36, -38.76, 175.46, 191.80,5903.63, -38.71, 175.33, 199.10, 2.82,-38.71, 175.33, 199.10, 2.82
2014-05-10T21:44:38.433000Z, 2.66, -36.73, 177.29, 12.20,41.87, -37.08, 177.14, 193.69, 2.52,-36.81, 177.30, 299.38, 2.64
2014-03-02T06:46:38.799000Z, 2.57, -36.54, 177.58, 158.75,49.26, -35.99, 177.76, 175.50, 2.37,-37.60, 177.81, 51.88, 1.36
2014-02-15T23:41:26.501000Z, 3.06, -38.11, 177.58, 65.82,25.78, -38.10, 177.60, 64.97, 2.91,-38.09, 177.62, 59.84, 3.00
2014-05-04T03:28:42.149000Z, 2.50, -41.27, 173.79, 93.95,33.85, -41.29, 173.77, 68.31, 1.97,-41.29, 173.77, 96.17, 2.05
2014-07-14T23:54:52.063000Z, 3.05, -40.65, 175.84, 25.74,23.20, -40.63, 175.84, 23.59, 2.94,-40.69, 175.88, 21.95, 2.98
2014-04-16T22:11:08.659000Z, 2.52, -39.27, 175.18, 24.34,20.40, -39.46, 175.50, 5.00, 1.90,-39.35, 175.28, 24.69, 2.19
2014-03-16T09:52:57.002000Z, 2.63, -38.37, 178.43, 17.89,24.95, -36.95, 176.39, 432.27, 3.25,-38.33, 178.34, 42.97, 2.59
2014-07-05T12:11:44.256000Z, 2.67, -38.29, 175.94, 160.16,40.11, -38.17, 175.91, 141.63, 1.84,-38.36, 176.35, 55.62, 1.69
2014-05-31T04:32:58.349000Z, 2.95, -40.35, 175.92, 56.21,33.44, -40.41, 176.00, 39.06, 2.88,-40.42, 176.00, 57.85, 2.96
2014-05-06T23:29:45.786000Z, 3.21, -44.95, 167.76, 63.81,35.12, -44.91, 167.52, 57.14, 2.76,-44.96, 167.58, 81.17, 2.74
2014-05-06T14:02:15.750000Z, 2.67, -40.66, 175.85, 26.21,23.86, -40.64, 175.85, 23.37, 2.40,-40.65, 175.85, 27.27, 2.51
2014-07-16T06:26:45.266000Z, 2.63, -38.42, 175.80, 195.78,43.08, -38.43, 175.88, 140.26, 1.83,-38.36, 175.71, 191.67, 2.20
2014-02-13T10:34:46.048000Z, 2.79, -39.89, 173.97, 190.86,42.85, -39.86, 174.01, 170.71, 2.31,-40.00, 173.92, 144.69, 2.53
2014-05-03T07:40:12.321000Z, 2.99, -45.59, 166.73, 5.14,46.74, -45.41, 166.54, 10.00, 2.62,-45.48, 166.66, 5.47, 2.59
2014-03-17T18:02:36.850000Z, 2.62, -37.55, 178.69, 36.41,28.41, -37.51, 178.81, 22.84, 2.61,-37.54, 178.73, 34.06, 2.58
2014-04-16T06:17:10.162000Z, 2.71, -45.15, 167.38, 12.20,36.86, -45.13, 167.35, 17.37, 2.61,-45.24, 167.55, 45.78, 2.67
2014-06-02T08:43:54.962000Z, 2.62, -38.34, 176.23, 7.23,17.50, -38.33, 176.23, 5.00, 1.78,-38.32, 176.22, 5.00, 2.31
2014-05-02T00:21:32.193000Z, 2.73, -42.84, 176.44, 33.01,60.87, -42.22, 176.29, 10.62, 2.05,-42.90, 176.60, 84.69, 2.00
2014-05-03T23:47:13.082000Z, 3.68, -40.33, 174.98, 12.27,26.26, -40.35, 175.01, 12.24, 3.45,-40.35, 175.00, 15.08, 3.57
2014-05-05T11:02:17.579000Z, 3.13, -39.07, 174.82, 210.55,49.52, -37.73, 174.36, 567.45, 2.71,-38.92, 174.94, 225.31, 2.55
2014-03-15T11:14:55.336000Z, 2.88, -45.28, 167.44, 12.01,37.11, -45.13, 167.31, 10.00, 2.59,-45.26, 167.43, 7.34, 2.55
2014-03-23T03:53:08.455000Z, 2.67, -37.54, 176.28, 182.19,45.03, -36.59, 175.26, 750.00, 1.36,-37.34, 176.17, 146.56, 2.33
2014-02-14T06:32:31.992000Z, 2.90, -41.91, 174.23, 20.70,30.23, -41.86, 174.23, 8.33, 2.22,-41.86, 174.24, 5.70, 2.37
2014-07-19T06:52:35.200000Z, 3.02, -40.47, 174.58, 62.77,5912.67, -40.48, 174.61, 69.80, 2.90,-40.48, 174.61, 69.80, 2.90
2014-03-13T14:51:36.240000Z, 2.54, -38.07, 175.90, 212.21,40.77, -37.80, 176.19, 281.69, 1.41,-38.01, 175.73, 55.62, 1.75
2014-07-15T16:04:06.039000Z, 2.92, -36.90, 177.45, 167.15,43.84, -36.90, 177.41, 147.41, 2.79,-36.89, 177.53, 191.18, 2.83
2014-07-11T01:47:33.338000Z, 2.63, -38.78, 178.94, 34.53,33.33, -38.73, 178.78, 29.10, 2.36,-38.76, 178.84, 50.94, 2.42
2014-04-17T13:20:18.856000Z, 2.88, -38.45, 175.81, 167.42,4846.88, -38.49, 175.77, 203.98, 2.68,-38.49, 175.77, 203.98, 2.68
2014-06-07T20:01:04.094000Z, 2.52, -42.88, 172.93, 40.98,29.29, -42.71, 172.39, 16.11, 2.49,-42.73, 172.40, 17.66, 2.42
2014-07-05T04:10:30.082000Z, 2.55, -37.37, 177.04, 142.81,47.61, -36.39, 176.85, 275.56, 2.40,-37.50, 177.11, 112.81, 2.10
2014-03-01T07:54:03.857000Z, 2.76, -36.80, 177.55, 184.53,51.32, -36.88, 177.32, 10.00, 2.30,-37.00, 177.45, 117.50, 2.49
2014-03-22T01:38:20.065000Z, 3.30, -37.41, -179.81, 33.02,48.51, -37.55, 179.15, 20.78, 2.24,-37.81, 178.45, 20.94, 1.56
2014-04-17T22:42:10.133000Z, 2.90, -40.41, 174.36, 61.72,30.24, -38.56, 174.63, 297.62, 2.63,-38.90, 174.60, 226.25, 2.57
2014-07-05T00:50:18.286000Z, 2.96, -44.11, 168.79, 5.00,40.77, -44.09, 168.74, 10.00, 2.41,-44.12, 168.80, 5.12, 2.47
2014-06-02T08:31:56.864000Z, 2.56, -37.59, 176.34, 21.88,31.07, -38.33, 176.23, 7.85, 1.11,-38.33, 176.14, 9.22, 1.24
2014-02-28T07:22:31.058000Z, 2.68, -43.48, 172.09, 7.99,29.75, -43.46, 172.06, 10.00, 2.31,-43.50, 172.08, 5.23, 2.32
2014-06-02T05:55:56.437000Z, 2.63, -39.99, 173.52, 234.69,48.57, -39.99, 173.51, 204.50, 2.44,-40.10, 173.56, 127.81, 2.52
2014-03-21T08:30:55.763000Z, 3.37, -38.81, 178.24, 33.00,27.15, -38.87, 178.33, 29.94, 2.83,-38.91, 178.37, 49.06, 2.98
2014-03-20T02:42:50.468000Z, 2.56, -37.96, 179.72, 48.12,45.83, -37.85, 179.86, 10.00, 2.41,-37.89, 179.60, 36.88, 2.31
2014-04-16T23:00:29.739000Z, 2.89, -37.83, 176.35, 177.73,42.96, -37.63, 176.24, 189.12, 2.66,-37.69, 176.21, 176.56, 2.81
2014-07-21T18:17:00.503000Z, 2.87, -39.30, 178.27, 12.20,30.06, -39.04, 177.95, 20.97, 2.21,-38.98, 177.88, 28.67, 2.23
2014-07-19T09:09:15.650000Z, 3.10, -37.88, 176.40, 141.67,4694.08, -37.91, 176.32, 213.83, 2.55,-37.91, 176.32, 213.83, 2.55
2014-02-28T12:47:39.950000Z, 2.55, -37.36, 176.69, 204.69,73.32, -37.31, 176.72, 199.06, 2.43,-37.31, 176.72, 199.06, 2.43
2014-04-17T22:15:26.621000Z, 3.47, -36.02, 178.49, 184.06,57.84, -36.13, 178.72, 136.28, 2.78,-37.04, 178.23, 91.25, 2.74
2014-03-15T19:27:31.535000Z, 2.73, -38.51, 175.72, 197.66,41.22, -38.60, 175.69, 119.95, 1.91,-39.17, 175.60, 6.41, 1.11
2014-03-12T06:14:36.371000Z, 2.59, -38.57, 175.52, 180.55,51.16, -38.57, 175.48, 148.32, 2.23,-38.58, 175.47, 174.86, 2.40
2014-02-12T11:02:36.324000Z, 2.77, -38.62, 176.21, 8.37,16.94, -38.61, 176.21, 5.00, 3.12,-38.61, 176.21, 5.23, 3.13
2014-07-13T03:23:27.951000Z, 2.54, -39.18, 174.80, 222.03,43.79, -38.56, 174.93, 250.20, 1.78,-38.66, 174.99, 216.88, 1.85
2014-07-15T07:12:21.092000Z, 2.53, -38.14, 175.84, 212.19,46.95, -37.42, 175.97, 407.34, 2.46,-38.48, 176.00, 116.56, 1.84
2014-07-07T15:01:25.312000Z, 2.61, -42.47, 172.79, 6.35,37.36, -42.43, 172.83, 10.00, 1.95,-42.47, 172.79, 5.12, 2.03
2014-03-18T21:43:11.000000Z, 4.15, -39.46, 177.67, 39.69,23.85, -39.39, 177.58, 15.16, 3.47,-39.41, 177.61, 17.89, 3.56
2014-06-07T08:55:35.477000Z, 2.60, -37.88, 178.37, 60.08,27.23, -37.81, 178.28, 57.90, 2.59,-37.84, 178.33, 53.52, 2.59
2014-03-03T22:58:10.745000Z, 2.78, -39.58, 174.31, 231.41,53.39, -39.54, 174.35, 209.11, 2.15,-39.62, 174.45, 217.81, 2.28
2014-06-03T04:30:20.031000Z, 2.80, -37.83, 175.74, 230.94,48.75, -38.88, 176.59, 53.07, 1.42,-38.05, 176.05, 145.62, 2.04
2014-05-08T14:45:05.241000Z, 2.54, -43.82, 171.42, 12.18,33.58, -43.86, 171.35, 24.38, 2.17,-43.88, 171.36, 35.59, 2.14
2014-07-11T23:00:29.902000Z, 2.81, -43.60, 172.48, 8.72,24.84, -43.62, 172.48, 10.00, 2.84,-43.66, 172.40, 8.05, 2.90
2014-03-22T00:45:07.619000Z, 2.50, -38.36, 178.27, 27.38,24.98, -39.15, 176.78, 10.00, 2.42,-38.32, 178.11, 18.83, 2.43
2014-03-13T10:03:29.695000Z, 2.65, -36.19, 177.27, 108.12,46.93, -35.83, 176.68, 382.44, 1.66,-35.68, 177.44, 23.75, 2.53
2014-07-15T16:57:20.241000Z, 2.61, -38.29, 176.18, 130.86,37.39, -38.31, 176.27, 36.45, 1.87,-38.26, 176.22, 102.97, 1.89
2014-07-03T19:30:38.313000Z, 2.62, -38.28, 178.36, 8.63,29.73, -38.23, 178.31, 10.00, 2.27,-38.24, 178.27, 14.14, 2.35
2014-05-03T13:01:49.293000Z, 3.31, -45.50, 166.71, 5.00,50.03, -45.40, 166.46, 10.00, 2.72,-45.40, 166.46, 10.00, 2.86
2014-05-31T00:47:36.629000Z, 2.73, -37.13, 177.24, 175.16,46.47, -37.00, 177.14, 159.96, 2.60,-37.41, 177.27, 112.81, 2.57
2014-02-15T05:02:37.082000Z, 2.74, -38.63, 177.61, 34.65,21.97, -38.61, 177.60, 46.55, 2.91,-38.62, 177.60, 35.23, 2.96
2014-05-03T12:59:56.145000Z, 2.82, -38.20, 176.12, 231.64,5609.26, -38.19, 176.13, 231.64, 2.15,-38.19, 176.13, 231.64, 2.15
2014-02-18T20:56:29.170000Z, 2.89, -38.62, 175.70, 154.89,36.84, -38.30, 175.90, 10.00, 1.88,-38.30, 175.90, 10.00, 1.90
2014-05-30T13:42:09.488000Z, 2.50, -41.38, 173.03, 106.72,39.15, -41.37, 172.99, 83.80, 2.33,-41.40, 173.00, 107.19, 2.38
2014-05-03T16:18:26.006000Z, 3.33, -40.36, 174.43, 71.68,29.13, -40.40, 175.19, 532.02, 2.90,-40.38, 174.37, 85.62, 3.56
2014-06-06T12:20:55.584000Z, 2.54, -40.19, 173.60, 180.08,68.40, -40.13, 173.58, 193.86, 2.13,-40.18, 173.61, 184.77, 2.13
2014-07-04T10:41:47.303000Z, 2.73, -37.80, 176.08, 206.09,47.69, -37.69, 175.65, 148.83, 2.31,-38.65, 177.00, 10.62, 1.58
2014-03-03T08:05:10.455000Z, 3.23, -36.24, 177.88, 195.78,74.72, -36.15, 178.02, 207.82, 2.82,-36.15, 178.02, 207.82, 2.86
2014-03-20T14:12:40.591000Z, 2.59, -40.51, 173.82, 108.36,35.37, -40.49, 173.94, 69.80, 2.34,-40.52, 173.83, 100.16, 2.34
2014-04-16T22:24:34.621000Z, 3.12, -43.62, 172.48, 5.06,28.91, -43.63, 172.50, 10.00, 2.84,-43.65, 172.46, 9.34, 2.86
2014-04-28T20:59:08.934000Z, 2.84, -44.94, 167.69, 70.86,36.94, -44.94, 167.64, 40.26, 2.38,-44.96, 167.72, 64.53, 2.54
2014-07-07T17:30:35.696000Z, 3.09, -45.03, 167.53, 54.22,35.23, -45.01, 167.48, 28.02, 2.88,-45.03, 167.52, 44.38, 2.87
2014-07-13T09:43:23.977000Z, 2.58, -37.01, 177.30, 120.86,41.40, -37.54, 177.58, 85.39, 1.79,-37.77, 177.53, 82.81, 1.62
2014-07-08T19:06:10.535000Z, 2.62, -40.60, 174.53, 82.58,27.91, -39.45, 175.32, 10.00, 3.08,-40.86, 174.83, 45.31, 2.30
2014-03-20T18:31:58.551000Z, 3.41, -40.63, 175.87, 25.51,19.88, -40.63, 175.86, 25.49, 2.95,-40.64, 175.87, 27.15, 2.99
2014-02-11T11:41:24.143000Z, 2.65, -38.33, 175.93, 200.47,40.06, -38.34, 176.10, 133.11, 1.64,-38.34, 176.02, 152.19, 1.70
2014-03-22T00:30:33.896000Z, 2.53, -42.35, 172.24, 5.12,35.16, -42.33, 172.25, 10.00, 2.09,-42.37, 172.22, 5.23, 2.13
2014-07-15T13:51:10.742000Z, 2.61, -37.30, 177.12, 33.00,39.70, -37.74, 177.38, 24.67, 1.93,-37.71, 177.41, 35.94, 1.96
2014-07-07T23:39:53.578000Z, 3.42, -40.66, 175.84, 27.09,14.17, -40.75, 175.93, 5.00, 3.20,-40.83, 176.72, 76.25, 4.16
2014-05-02T19:08:02.127000Z, 2.97, -39.89, 176.83, 47.01,24.81, -39.87, 176.79, 39.73, 2.82,-39.89, 176.83, 45.55, 2.96
2014-07-04T16:37:58.937000Z, 2.65, -41.62, 174.37, 11.68,3922.06, -41.62, 174.37, 11.74, 2.46,-41.62, 174.37, 11.74, 2.46
2014-03-20T14:01:20.004000Z, 2.56, -37.52, 177.62, 34.53,29.53, -37.64, 177.92, 10.00, 2.27,-37.43, 177.54, 40.62, 2.54
